c,i,id,l1_c,l1_i,language,type,code,english_overlap
given,reached,person_225,donné,atteint,French,RV,fr,0.475961676716742
customer,client,person_225,client,client,French,RN,fr,0.5427733223772282
devices,instruments,person_225,dispositifs,instruments,French,RN,fr,0.4742142139837665
allows,makes,person_225,permet,rend,French,RV,fr,0.5200878266194306
worried,nervous,person_225,inquiet,nerveux,French,RJ,fr,0.5632327302917237
relaxed,peaceful,person_225,détendu,paisible,French,RJ,fr,0.46906174108434523
not,no,person_1567,pas,aucun,French,RY,fr,0.48776179116613255
school,scholar,person_1567,école,érudit,French,RN,fr,0.40334165345004275
take,be,person_1567,prendre,être,French,RV,fr,0.5005032724428029
performed,played,person_2357,effectué,joué,French,RV,fr,0.549718668959883
prevented,forbid,person_2357,empêché,interdire,French,RV,fr,0.5311368339985924
do,make,person_2357,faire,faire,French,RV,fr,0.5861963999957747
willpower,will,person_2357,volonté,va,French,RN,fr,0.29749035327929313
willpower,will,person_2357,volonté,va,French,RN,fr,0.29749035327929313
willpower,will,person_2357,volonté,va,French,RN,fr,0.29749035327929313
are,have,person_2008,sont,ont,French,RV,fr,0.5367438843765255
matters,points,person_2008,questions,points,French,RN,fr,0.4917308056792357
had,were,person_2008,avait,étaient,French,RV,fr,0.5598114031964225
leaving,giving,person_2008,laissant,donner,French,RV,fr,0.5150649539013619
there,here,person_2037,là,ici,French,RY,fr,0.5609427128832707
tell,take,person_2037,dire,prendre,French,RV,fr,0.46689771924679635
plan,search,person_2037,planifier,rechercher,French,RV,fr,0.38122349144987927
got,received,person_2037,obtenu,reçu,French,RV,fr,0.5734803369933906
problem,event,person_2023,problème,événement,French,RN,fr,0.3765738514792298
complaints,explanations,person_2023,plaintes,explications,French,RN,fr,0.41470154509215695
certain,sure,person_686,certains,sûr,French,RJ,fr,0.5108249715817872
stage,scene,person_686,stade,scène,French,RN,fr,0.4969760068415983
seats,places,person_686,sièges,endroits,French,RN,fr,0.4174059891917481
diary,agenda,person_686,journal,agenda,French,RN,fr,0.3319630523346428
use,phone,person_686,utiliser,téléphone,French,RV,fr,0.3631633908096714
allows,authorizes,person_686,permet,autorise,French,RV,fr,0.5911086268954329
studied,learned,person_686,étudié,appris,French,RV,fr,0.5927138157981057
particular,precise,person_686,particulier,précis,French,RJ,fr,0.5653232091324242
particular,personal,person_686,particulier,personnel,French,RJ,fr,0.5374643755406048
involves,uses,person_686,implique,utilise,French,RV,fr,0.5188611626610982
special,particular,person_686,spécial,particulier,French,RJ,fr,0.6409140476508692
side,end,person_686,côté,fin,French,RN,fr,0.45356328660708867
sir,mister,person_2427,monsieur,monsieur,French,RN,fr,0.5742634438153398
performed,played,person_2427,effectué,joué,French,RV,fr,0.549718668959883
had,spent,person_2427,avait,passé,French,RV,fr,0.40328124555629147
perform,play,person_2427,effectuer,jouer,French,RV,fr,0.4924131084360712
annoyed,sorry,person_2427,ennuyé,désolé,French,RJ,fr,0.4924055330595547
play,pieces,person_2427,jeu,morceaux,French,RN,fr,0.3677564667353106
offered,proposed,person_2427,offert,proposé,French,RV,fr,0.553751882266335
given,made,person_2427,donné,fait,French,RV,fr,0.5615411896937881
play,pieces,person_2427,jeu,morceaux,French,RN,fr,0.3677564667353106
play,piece,person_2427,jeu,morceau,French,RN,fr,0.41701070936679974
wanted,waned,person_2427,voulais,faibli,French,RV,fr,0.3425455080253307
see,notice,person_2427,voir,apercevoir,French,RV,fr,0.5133896197634253
explanation,excuse,person_1674,explication,excuse,French,RN,fr,0.5188970375273834
management,direction,person_1674,gestion,direction,French,RN,fr,0.40751802835643897
give,offer,person_1674,donner,proposer,French,RV,fr,0.6172148008121177
seat,place,person_1674,siège,endroit,French,RN,fr,0.4041014250158452
advertisement,advertising,person_899,publicité,publicité,French,RN,fr,0.731776551636118
go,come,person_899,aller,venir,French,RV,fr,0.680283608940724
entertained,pleased,person_899,amusés,plu,French,RV,fr,0.528176572033639
performance,act,person_899,performance,acte,French,RN,fr,0.4686877120106421
very,so,person_899,très,donc,French,RY,fr,0.5610871495029728
time,hours,person_899,temps,heures,French,RN,fr,0.55326135564214185
advertisement,advertising,person_899,publicité,publicité,French,RN,fr,0.731776551636118
worst,worth,person_899,pire,vaut,French,RJ,fr,0.3904645409155916
got,put,person_899,obtenu,mettre,French,RV,fr,0.5541284533838928
was,had,person_899,était,avait,French,RV,fr,0.550096964179515
worse,worth,person_899,pire,vaut,French,RJ,fr,0.4027235500760923
get,be,person_899,obtenir,être,French,RV,fr,0.5556877226861271
right,correct,person_279,bon,correcte,French,RJ,fr,0.5163382994264534
would,could,person_279,serait,pourrait,French,RV,fr,0.8060764990755762
theatre,room,person_2556,théâtre,chambre,French,RN,fr,0.41268029734638245
play,piece,person_2556,jeu,morceau,French,RN,fr,0.41701070936679974
performance,program,person_2556,performance,programme,French,RN,fr,0.42426086787227946
renovation,reparations,person_734,rénovation,réparations,French,RN,fr,0.33676218438987404
would,could,person_734,serait,pourrait,French,RV,fr,0.8060764990755762
fault,mistake,person_734,faute,erreur,French,RN,fr,0.49142330747503604
do,make,person_734,faire,faire,French,RV,fr,0.5861963999957747
have,are,person_734,ont,sont,French,RV,fr,0.5367438843765255
true,respected,person_2350,vrai,respecté,French,RJ,fr,0.4258922504294753
disappointed,deceived,person_2350,déçu,trompé,French,RJ,fr,0.4967921402049172
publish,putting,person_2350,publier,mettre,French,RV,fr,0.36756071495876125
have,spent,person_2350,ont,passé,French,RV,fr,0.3666931170662265
wondering,wandering,person_2350,demande,errant,French,RV,fr,0.4159328600762181
aggressive,offensive,person_2350,agressif,offensive,French,RJ,fr,0.5556273214750025
get,go,person_2350,obtenir,aller,French,RV,fr,0.6271303847193858
mankind,human,person_2350,humanité,humain,French,RN,fr,0.5305435513751868
closed,close,person_870,fermé,proche,French,RJ,fr,0.6571601129334385
really,very,person_870,vraiment,très,French,RY,fr,0.5837163610332969
part,place,person_870,partie,endroit,French,RN,fr,0.4971664875468983
research,searches,person_870,recherche,recherches,French,RN,fr,0.4880930258015229
dependent,reliable,person_870,dépendant,fiable,French,RJ,fr,0.37894814927397724
obviously,apparently,person_2362,évidemment,apparemment,French,RY,fr,0.7692769863280959
certainly,surely,person_2362,certainement,sûrement,French,RY,fr,0.8348325868578822
give,offer,person_2362,donner,proposer,French,RV,fr,0.6172148008121177
give,offer,person_699,donner,proposer,French,RV,fr,0.6172148008121177
statement,point,person_699,déclaration,point,French,RN,fr,0.49129309151312406
there,here,person_699,là,ici,French,RY,fr,0.5609427128832707
actor,man,person_699,acteur,homme,French,RN,fr,0.47095468158403453
tune,tone,person_699,auto-tune,tonalité,French,RN,fr,0.4201575096278207
give,offer,person_699,donner,proposer,French,RV,fr,0.6172148008121177
dinner,diner,person_699,dîner,resto,French,RN,fr,0.5142820420530256
again,still,person_699,nouveau,encore,French,RY,fr,0.5327098533624652
renovation,improvements,person_699,rénovation,améliorations,French,RN,fr,0.48915820169624996
attach,join,person_699,attacher,rejoindre,French,RV,fr,0.33541124301795455
still,yet,person_699,encore,encore,French,RY,fr,0.6339912666900129
have,got,person_699,ont,obtenu,French,RV,fr,0.6402389644462917
countryside,country,person_699,campagne,pays,French,RN,fr,0.48640772273595334
very,too,person_699,très,trop,French,RY,fr,0.6522807867428722
secret,story,person_699,secret,histoire,French,RN,fr,0.40432224575024045
peace,quietness,person_699,paix,tranquillité,French,RN,fr,0.5145396797489804
soon,fast,person_699,bientôt,vite,French,RY,fr,0.42594550878384163
again,more,person_699,nouveau,mieux,French,RY,fr,0.4062093096801346
get,obtain,person_1045,obtenir,obtenir,French,RV,fr,0.5769931018834749
interesting,attractive,person_1045,intéressant,attrayant,French,RJ,fr,0.541406003719215
start,go,person_1045,commencer,aller,French,RV,fr,0.566365703739075
provide,have,person_1045,fournir,ont,French,RV,fr,0.4812586531838903
price,prize,person_1656,prix,prix,French,RN,fr,0.38299805486899396
equipment,material,person_1656,équipement,matériel,French,RN,fr,0.4772351089045115
diving,dive,person_1656,plongée,plongée,French,RN,fr,0.64373557060693
perform,played,person_2375,effectuer,joué,French,RV,fr,0.45007004078362245
performance,representation,person_2375,performance,représentation,French,RN,fr,0.40199970441390376
get,find,person_2375,obtenir,trouver,French,RV,fr,0.5510560287634236
have,drink,person_2375,ont,boire,French,RV,fr,0.30001312332152297
invention,discover,person_2375,invention,découvrir,French,RN,fr,0.3938031004489211
disappointed,disappointing,person_103,déçu,décevant,French,RJ,fr,0.6354756283876382
things,points,person_103,choses,points,French,RN,fr,0.4821310866375097
wrote,spoke,person_103,écrit,parlé,French,RV,fr,0.5369776649459579
invited,offered,person_103,invité,offert,French,RV,fr,0.5571138765057841
get,have,person_1278,obtenir,ont,French,RV,fr,0.5810301426419245
get,take,person_1278,obtenir,prendre,French,RV,fr,0.5923836320759215
stage,scene,person_1278,stade,scène,French,RN,fr,0.4969760068415983
when,where,person_1278,quand,où,French,RY,fr,0.595054283142709
gave,made,person_2374,donné,fait,French,RV,fr,0.5222362888523487
travel,transport,person_2374,voyage,transport,French,RN,fr,0.5581759764225034
walking,waking,person_2374,marche,réveil,French,RV,fr,0.41942310607512556
means,way,person_2374,moyens,façon,French,RN,fr,0.5460159495444361
longer,older,person_2374,plus,âgés,French,RY,fr,0.4327952465887013
research,searches,person_2374,recherche,recherches,French,RN,fr,0.4880930258015229
whole,all,person_2412,entier,tous,French,RJ,fr,0.5264065368773454
also,too,person_2412,également,trop,French,RY,fr,0.5325961659499285
invented,discovered,person_2412,inventé,découvert,French,RV,fr,0.5126760762166329
whole,all,person_2412,entier,tous,French,RJ,fr,0.5264065368773454
opportunity,possibility,person_648,occasion,possibilité,French,RN,fr,0.5386207948496036
trip,travel,person_1056,voyage,voyage,French,RN,fr,0.6588802896217398
saved,spared,person_1056,sauvé,épargné,French,RV,fr,0.5519538892814035
seen,attended,person_1056,vu,assisté,French,RV,fr,0.5058204363224446
definitely,absolutely,person_1056,certainement,absolument,French,RY,fr,0.6805659162236721
problems,troubles,person_1056,problèmes,ennuis,French,RN,fr,0.6934253786627362
annoyances,disagreements,person_1056,désagréments,désaccords,French,RN,fr,0.5289179203013612
thoughts,thinking,person_1056,pensées,pensée,French,RN,fr,0.5552038153553334
way,manner,person_1056,façon,manière,French,RN,fr,0.6133036718218607
hope,wish,person_1056,espère,souhaite,French,RV,fr,0.6040147023505948
appears,comes,person_1056,apparaît,vient,French,RV,fr,0.5416891801209478
performed,played,person_2749,effectué,joué,French,RV,fr,0.549718668959883
be,do,person_2749,être,faire,French,RV,fr,0.5704336032092507
described,explained,person_2749,décrit,expliqué,French,RV,fr,0.7060578611987027
think,find,person_2775,pense,trouver,French,RV,fr,0.5434784099573504
replaced,changed,person_2775,remplacé,changé,French,RV,fr,0.590580035418641
emphasis,stress,person_2775,accent,stress,French,RN,fr,0.4906787081415682
note,paper,person_2775,note,papier,French,RN,fr,0.4055288424869089
lose,loose,person_2775,perdre,perdre,French,RV,fr,0.4747541939856003
can,have,person_2775,peut,ont,French,RV,fr,0.5882992827770189
opportunities,possibilities,person_2775,opportunités,possibilités,French,RN,fr,0.6414691839823966
makes,marks,person_2775,rend,marques,French,RN,fr,0.40582187798997776
getting,buying,person_2775,obtenir,acheter,French,RV,fr,0.48928743755105625
tense,nervous,person_2775,tendue,nerveux,French,RJ,fr,0.42173347666879324
would,did,person_1861,serait,fait,French,RV,fr,0.6721557250163317
show,entertainment,person_1861,spectacle,divertissement,French,RN,fr,0.40296973241486567
discount,reduction,person_1861,escompte,réduction,French,RN,fr,0.458226471252789
price,pricing,person_1861,prix,tarification,French,RN,fr,0.6978649819686087
had,made,person_1861,avait,fait,French,RV,fr,0.5575183724265862
renovation,reparations,person_677,rénovation,réparations,French,RN,fr,0.33676218438987404
had,passed,person_844,avait,passé,French,RV,fr,0.4773106614257532
right,correct,person_844,bon,correcte,French,RJ,fr,0.5163382994264534
dont,havent,person_844,ne,havent,French,RV,fr,0.5365851317638224
mistake,fault,person_844,erreur,faute,French,RN,fr,0.49142330747503604
drink,drunk,person_844,boisson,ivre,French,RN,fr,0.5483961702376403
told,explained,person_844,dit,expliqué,French,RV,fr,0.6168166314856058
spent,passed,person_844,passé,passé,French,RV,fr,0.4403538827524245
whole,all,person_844,entier,tous,French,RJ,fr,0.5264065368773454
told,say,person_844,dit,dire,French,RV,fr,0.542415095522375
have,be,person_930,ont,être,French,RV,fr,0.5963978744827845
evening,entertainment,person_930,soir,divertissement,French,RN,fr,0.3643834266716156
boring,annoying,person_930,ennuyeux,ennuyeux,French,RJ,fr,0.6192021246497286
wish,would,person_930,souhaite,serait,French,RV,fr,0.5403585292027957
beforehand,before,person_930,préalablement,avant,French,RY,fr,0.6213542743470972
guaranteed,granted,person_930,garanti,accordée,French,RV,fr,0.47607610692130153
give,grant,person_930,donner,octroyer,French,RV,fr,0.47530681628843513
ticket,bill,person_930,billet,bill,French,RN,fr,0.342130943604519
advanced,boosted,person_930,progressé,boosté,French,RV,fr,0.49374542967489077
get,put,person_930,obtenir,mettre,French,RV,fr,0.6079306040142098
method,way,person_930,méthode,façon,French,RN,fr,0.5109468409280018
be,have,person_930,être,ont,French,RV,fr,0.5963978744827845
playing,played,person_2665,jouer,joué,French,RV,fr,0.6685676501215898
time,moment,person_2665,temps,instant,French,RN,fr,0.6021448316675434
performed,played,person_2665,effectué,joué,French,RV,fr,0.549718668959883
given,done,person_2665,donné,fait,French,RV,fr,0.5218421135196174
entitled,allowed,person_2665,intitulé,autorisé,French,RV,fr,0.3867324215189283
get,have,person_2665,obtenir,ont,French,RV,fr,0.5810301426419245
can,is,person_2665,peut,est,French,RV,fr,0.49866161600153497
special,specific,person_2665,spécial,spécifique,French,RJ,fr,0.6237746217502632
short,close,person_2665,court,proche,French,RJ,fr,0.47012685247158076
hobby,leisure,person_2665,passe-temps,loisirs,French,RN,fr,0.4483581324716509
performed,held,person_1353,effectué,tenu,French,RV,fr,0.5187953661393802
really,purely,person_1353,vraiment,purement,French,RY,fr,0.5527288549878195
take,have,person_1353,prendre,ont,French,RV,fr,0.5132989352527688
only,just,person_1353,seulement,juste,French,RY,fr,0.7624868591290412
not,no,person_1353,pas,aucun,French,RY,fr,0.48776179116613255
buy,pay,person_1353,acheter,payer,French,RV,fr,0.48342393867093986
had,found,person_1353,avait,trouvé,French,RV,fr,0.5472214701080796
renovation,transformations,person_1742,rénovation,transformations,French,RN,fr,0.4062634520414361
clothing,clothes,person_1742,vêtements,vêtements,French,RN,fr,0.7490681166275943
become,be,person_1742,devenir,être,French,RV,fr,0.6329445070005997
give,hang,person_2677,donner,accrocher,French,RV,fr,0.41378621999376475
made,booked,person_2677,fait,réservé,French,RV,fr,0.40083045991545463
event,moment,person_2677,événement,instant,French,RN,fr,0.4200439983068399
give,hang,person_2677,donner,accrocher,French,RV,fr,0.41378621999376475
device,appliance,person_2677,dispositif,appareil,French,RN,fr,0.4836991795470609
e-mails,mails,person_2677,courriels,mails,French,RN,fr,0.6265488021796219
actually,eventually,person_1034,réellement,finalement,French,RY,fr,0.6159548456691268
deceitful,lying,person_1034,fourbe,mentir,French,RJ,fr,0.5382878207385025
have,spend,person_1034,ont,passer,French,RV,fr,0.39554977565476845
attach,join,person_1034,attacher,rejoindre,French,RV,fr,0.33541124301795455
seemed,looked,person_1034,semblait,regardé,French,RV,fr,0.6087115407588406
achieved,reached,person_1034,atteint,atteint,French,RV,fr,0.605944220415774
steal,rob,person_1034,voler,voler,French,RV,fr,0.6105223941251079
would,wanted,person_1034,serait,voulais,French,RV,fr,0.5904176951365081
recovered,had,person_1034,récupéré,avait,French,RV,fr,0.45541664792585845
things,points,person_212,choses,points,French,RN,fr,0.4821310866375097
reply,news,person_212,réponse,nouvelles,French,RN,fr,0.32046379223892074
afterwards,after,person_212,ensuite,après,French,RY,fr,0.6925464806282986
have,take,person_212,ont,prendre,French,RV,fr,0.5132989352527688
cooker,oven,person_212,cuisinière,four,French,RN,fr,0.5040604790619508
make,give,person_212,faire,donner,French,RV,fr,0.551330608538594
essay,paragraph,person_212,essai,paragraphe,French,RN,fr,0.45028852466752567
wanted,waited,person_428,voulais,attendu,French,RV,fr,0.49670167482961525
there,here,person_428,là,ici,French,RY,fr,0.5609427128832707
