l1,type,i,c,id,l1_i,l1_c
French,RJ,pleasant,fun,person_109,agréable,amusement
French,RJ,funny,fun,person_109,marrant,amusement
French,RN,cloth,clothing,person_109,tissu,Vêtements
Greek,RN,win,winning,person_2155,νίκη,επιτυχής
Greek,RV,live,sleep,person_2155,ζω,ύπνος
Greek,RN,must,necessity,person_2155,πρέπει,ανάγκη
Greek,RV,enjoys,does,person_2155,απολαμβάνει,κάνει
French,RJ,insecure,unsafe,person_900,peu sûr,peu sûr
French,RJ,medium,average,person_900,moyen,moyenne
French,RN,material,equipment,person_900,Matériel,équipement
French,RJ,good,correct,person_900,bien,correct
French,RN,scene,stage,person_900,scène,étape
French,RV,got,became,person_900,eu,est devenu
French,RV,realize,think,person_900,prendre conscience de,pense
Chinese (Traditional),RN,journey,trip,person_1514,旅程,旅
Chinese (Traditional),RY,faithfully,sincerely,person_1514,忠實,誠摯
Dutch,RV,took,got,person_1272,nam,gekregen
Dutch,RV,made,taken,person_1272,gemaakt,ingenomen
Dutch,RJ,nearby,near,person_1272,nabijgelegen,in de buurt
Dutch,RV,informed,told,person_1272,op de hoogte,vertelde
Dutch,RV,shoot,should,person_1272,schieten,moeten
Russian,RN,care,concern,person_243,уход,беспокойство
Russian,RV,clarify,answer,person_243,уточнить,ответ
Russian,RN,wear,clothing,person_243,носить,одежда
Russian,RN,ability,situation,person_243,способность,ситуация
Russian,RV,do,go,person_243,делать,идти
Russian,RV,do,go,person_243,делать,идти
Russian,RY,that,as,person_243,тот,как
Russian,RV,do,go,person_243,делать,идти
Russian,RN,cities,centres,person_243,города,центры
Russian,RJ,usual,normal,person_243,обычный,нормальный
Russian,RN,issue,solutions,person_243,вопрос,решения
Russian,RV,seating,sitting,person_243,посадка,сидящий
Italian,RJ,relative,related,person_2579,parente,relazionato
Italian,RN,sleep,sleeping,person_2579,dormire,addormentato
Italian,RN,guitar,guitarist,person_2579,chitarra,chitarrista
Italian,RV,use,wear,person_2579,uso,indossare
Italian,RV,enclosed,included,person_2579,chiuso,incluso
Italian,RV,describe,show,person_2579,descrivere,mostrare
Portuguese,RY,Specially,Especially,person_2237,Especialmente,Especialmente
Portuguese,RN,sellers,assistants,person_2237,vendedores,assistentes
French,RJ,exciting,excited,person_280,passionnant,excité
French,RV,travel,visit,person_280,Voyage,visite
French,RY,still,again,person_280,encore,encore
French,RN,topics,subjects,person_280,les sujets,sujets
French,RV,learn,teaches,person_280,apprendre,enseigne
French,RV,make,enters,person_280,faire,entre dans
French,RV,show,have,person_280,spectacle,avoir
Catalan,RN,nature,countryside,person_2544,naturalesa,camp
Catalan,RN,can,kind,person_2544,llauna,amable
Catalan,RN,fashion,clothes,person_2544,moda,roba
Catalan,RN,gays,guys,person_2544,gais,nois
Catalan,RN,history,story,person_2544,història,història
French,RV,travel,spend,person_2222,Voyage,dépenser
French,RN,material,equipment,person_2222,Matériel,équipement
French,RV,give,provide,person_2222,donner,fournir
French,RN,seller,assistant,person_2222,vendeur,assistant
French,RN,sellers,assistants,person_2222,les vendeurs,assistants
French,RY,when,then,person_2222,quand,puis
French,RV,lose,waste,person_2222,perdre,déchets
French,RV,has,is,person_2236,a,est
French,RV,came,arrived,person_2236,venu,arrivée
French,RN,nursery,nurse,person_2236,garderie,infirmière
French,RV,bring,take,person_2236,apporter,prendre
French,RV,don't,won't,person_2236,ne pas,habitude
French,RV,remove,move,person_2578,retirer,bouge toi
French,RN,engineer,engineering,person_2578,ingénieur,ingénierie
French,RV,faces,turn,person_2578,visages,tour
French,RV,making,doing,person_2578,fabrication,Faire
French,RV,strike,impress,person_2578,la grève,impressionner
French,RV,record,film,person_2578,record,film
Spanish,RN,response,reply,person_1717,respuesta,respuesta
Chinese (Traditional),RN,moment,time,person_524,時刻,時間
Chinese (Traditional),RY,too,either,person_524,太,或
Chinese (Traditional),RN,method,way,person_524,方法,辦法
Chinese (Traditional),RY,After,Now,person_524,後,現在
Chinese (Traditional),RV,have,find,person_524,有,找
Italian,RY,lately,recently,person_2034,ultimamente,recentemente
German,RN,price,prize,person_1515,Preis,Preis-
Spanish,RV,lose,miss,person_1267,perder,perder
Spanish,RN,surf,surfing,person_1267,navegar,surf
Spanish,RV,do,make,person_1267,hacer,hacer
Spanish,RN,pain,paint,person_1267,dolor,pintar
Spanish,RV,like,choose,person_691,me gusta,escoger
Spanish,RV,practice,do,person_691,práctica,hacer
Spanish,RV,tell,give,person_691,contar,dar
Spanish,RV,take,hold,person_691,tomar,sostener
Spanish,RV,hadn't,wasn't,person_691,no tenía,no era
Spanish,RV,knew,met,person_691,sabía,reunió
Spanish,RV,worked,dedicated,person_691,trabajó,dedicado
Spanish,RV,practice,do,person_652,práctica,hacer
Spanish,RV,seeing,looking,person_652,viendo,mirando
Spanish,RY,Moreover,Especially,person_652,Además,Especialmente
Spanish,RV,could,would,person_652,podría,haría
Spanish,RY,also,only,person_652,además,solamente
Italian,RV,communicate,tell,person_1677,comunicare,raccontare
Italian,RV,doing,going,person_1677,fare,andando
Italian,RJ,funny,fun,person_1677,divertente,divertimento
Italian,RV,getting,buying,person_1677,ottenere,acquisto
Spanish,RV,required,request,person_444,necesario,solicitud
Spanish,RN,time,month,person_444,hora,mes
Spanish,RV,consider,think,person_444,considerar,pensar
Spanish,RN,wheel,tyre,person_444,rueda,neumático
Spanish,RJ,luxury,luxurious,person_444,lujo,lujoso
Polish,RJ,big,broad,person_452,duży,szeroki
Polish,RN,scene,stage,person_452,scena,etap
Polish,RV,wish,hope,person_452,życzenie,nadzieja
Thai,RN,time,chance,person_48,เวลา,โอกาส
Thai,RN,suggestion,advice,person_48,ข้อเสนอแนะ,คำแนะนำ
Thai,RV,did,went,person_48,ไม่,ไป
Thai,RN,bank,band,person_48,ธนาคาร,วงดนตรี
Thai,RV,have,get,person_48,มี,ได้รับ
Thai,RV,should,will,person_48,น่า,จะ
Spanish,RV,living,staying,person_644,vivo,quedarse
Spanish,RJ,funny,fun,person_644,gracioso,divertido
Spanish,RV,make,do,person_644,hacer,hacer
Spanish,RJ,funny,fun,person_644,gracioso,divertido
French,RN,travel,trip,person_2181,Voyage,voyage
French,RV,enjoys,pleases,person_2181,jouit,fait plaisir
French,RV,live,stay,person_2181,vivre,rester
French,RJ,expansive,expensive,person_2181,expansif,coûteux
French,RV,fail,miss,person_2181,échouer,manquer
French,RJ,gentle,nice,person_2181,doux,agréable
French,RV,say,tell,person_2181,dire,dire
French,RJ,interesting,interested,person_2181,intéressant,intéressé
German,RN,chorus,choir,person_693,Chor,Chor
German,RV,made,had,person_693,gemacht,hätten
German,RY,logically,naturally,person_693,logisch,natürlich
German,RV,verify,check,person_693,überprüfen,prüfen
German,RV,controlled,checked,person_693,kontrolliert,geprüft
Spanish,RV,could,would,person_730,podría,haría
Spanish,RN,place,venue,person_730,lugar,lugar de encuentro
Spanish,RV,save,raise,person_730,salvar,aumento
Spanish,RV,joined,attending,person_730,unido,asistiendo
Spanish,RV,have,do,person_730,tener,hacer
Spanish,RY,more,most,person_730,Más,más
Spanish,RY,more,most,person_730,Más,más
Korean,RY,before,ago,person_268,전에,...전에
Korean,RY,very,really,person_268,대단히,정말
Korean,RV,gone,been,person_268,지나간,있었다
Korean,RV,think,know,person_268,생각한다,알고있다
French,RV,have,get,person_1926,avoir,obtenir
French,RY,forwards,forward,person_1926,avant,vers l'avant
French,RV,decrease,deteriorated,person_1926,diminution,détérioré
Portuguese,RY,of,off,person_2220,do,fora
Portuguese,RV,went,came,person_2220,foi,veio
Polish,RV,telling,talking,person_297,wymowny,mówić
Polish,RJ,big,great,person_297,duży,świetny
Polish,RV,take,get,person_297,brać,dostać
Polish,RV,ought,have,person_297,powinni,mieć
Polish,RN,task,taste,person_297,zadanie,smak
Polish,RN,task,taste,person_297,zadanie,smak
Polish,RV,see,take,person_297,widzieć,brać
Thai,RJ,next,close,person_282,ต่อไป,ปิด
Thai,RJ,exciting,excited,person_282,น่าตื่นเต้น,ตื่นเต้น
Thai,RJ,exciting,excited,person_282,น่าตื่นเต้น,ตื่นเต้น
Thai,RY,here,there,person_282,ที่นี่,ที่นั่น
Thai,RV,knew,met,person_282,รู้ว่า,พบ
Thai,RV,was,had,person_282,เป็น,มี
Japanese,RJ,exciting,excited,person_1700,エキサイティング,わくわく
Japanese,RV,living,staying,person_1700,生活,滞在
Japanese,RV,living,staying,person_1700,生活,滞在
Japanese,RV,living,staying,person_1700,生活,滞在
Japanese,RV,got,have,person_1700,得た,持ってる
Japanese,RV,shall,should,person_1700,する,すべき
German,RY,faithfully,sincerely,person_533,treu,Mit freundlichen Grüßen
Thai,RV,have,do,person_725,มี,ทำ
Thai,RV,fell,feel,person_725,ลดลง,รู้สึก
Thai,RN,cloth,clothes,person_725,ผ้า,เสื้อผ้า
Thai,RV,remember,reminded,person_725,จำ,เตือน
Thai,RV,give,help,person_725,ให้,ช่วยด้วย
Thai,RV,Having,Playing,person_725,มี,เล่น
Thai,RV,is,do,person_725,คือ,ทำ
Korean,RN,bend,band,person_1310,굽히다,밴드
Italian,RN,surf,surfing,person_2619,Surf,fare surf
Turkish,RY,just,only,person_1462,sadece,sadece
Turkish,RV,joining,doing,person_1462,birleştirme,iş
Turkish,RV,arranged,provided,person_1462,düzenlenmiş,sağlanan
Korean,RN,travel,trip,person_862,여행,여행
Korean,RY,ever,always,person_2180,이제까지,항상
German,RV,made,had,person_49,gemacht,hätten
German,RV,bring,take,person_49,bringen,nehmen
German,RJ,funny,fun,person_49,lustig,Spaß
German,RV,called,get,person_49,namens,erhalten
Spanish,RN,choice,option,person_61,elección,opción
Spanish,RV,start,begin,person_61,comienzo,empezar
Spanish,RJ,kind,keen,person_61,tipo,afilado
Spanish,RV,spend,pay,person_61,gastar,paga
Thai,RN,leisure,fun,person_1660,ที่เดินทางมาพักผ่อน,สนุก
Thai,RV,was,meant,person_1660,เป็น,ความหมาย
Thai,RV,went,was,person_1660,ไป,เป็น
Korean,RY,after,afterwards,person_75,후,나중에
Spanish,RN,option,choice,person_447,opción,elección
Spanish,RJ,funny,fun,person_447,gracioso,divertido
Spanish,RN,group,stars,person_447,grupo,estrellas
Spanish,RY,enormous,really,person_447,enorme,De Verdad
Spanish,RV,doing,going,person_447,obra,yendo
German,RV,answer,provide,person_325,Antworten,zu Verfügung stellen
German,RV,await,wait,person_325,erwarten,warten
German,RN,possibility,opportunity,person_325,Möglichkeit,Gelegenheit
German,RV,introduced,led,person_325,eingeführt,LED
Russian,RV,know,have,person_319,знать,иметь
Russian,RN,answer,response,person_319,ответ,ответ
Russian,RN,Dancing,Dance,person_319,танцы,танец
Russian,RN,travel,trip,person_319,путешествовать,поездка
Russian,RN,pat,pet,person_319,похлопывание,домашнее животное
Russian,RN,filming,making,person_319,съемки фильма,изготовление
Spanish,RV,made,asked,person_59,hecho,preguntó
Thai,RN,custom,costume,person_2184,กำหนดเอง,ชุดแต่งกาย
Thai,RV,experience,work,person_2184,ประสบการณ์,งาน
Thai,RN,state,stage,person_2184,สถานะ,เวที
Chinese (Traditional),RV,living,staying,person_669,活的,住
Chinese (Traditional),RV,live,stay,person_669,生活,留
Chinese (Traditional),RY,faithfully,sincerely,person_669,忠實,誠摯
Spanish,RV,close,finish,person_2635,cerrar,terminar
Japanese,RN,herd,swarm,person_1466,群れ,群れ
Polish,RV,went,want,person_721,poszedł,chcieć
Polish,RJ,big,great,person_721,duży,świetny
Russian,RV,went,came,person_1248,отправился,пришел
Russian,RN,signature,autograph,person_1248,подпись,автограф
Russian,RN,lyceum,school,person_1248,лицей,школа
Portuguese,RV,bear,endure,person_2594,Urso,suportar
Russian,RV,go,stay,person_2225,идти,остаться
Russian,RV,does,makes,person_2225,делает,марки
Russian,RV,do,go,person_2225,делать,идти
Russian,RN,trouble,problem,person_2225,беда,проблема
Russian,RV,loosing,losing,person_2225,потери,проигрыш
Russian,RV,loosing,wasting,person_2225,потери,тратить
Italian,RV,became,received,person_286,divenne,ricevuto
Italian,RN,model,product,person_286,modello,Prodotto
Russian,RN,stiles,styles,person_2557,турникеты,стили
Russian,RN,travel,trip,person_2557,путешествовать,поездка
Russian,RN,questions,information,person_2557,вопросы,Информация
Russian,RV,say,stay,person_2557,сказать,остаться
Russian,RN,travel,trip,person_2557,путешествовать,поездка
Russian,RY,very,really,person_2557,очень,действительно
Russian,RN,stare,state,person_2557,глазеть,государство
Russian,RY,Usual,Often,person_2557,Обычный,Часто
Chinese (Traditional),RV,prepare,take,person_2218,準備,採取
French,RV,play,do,person_2230,jouer,faire
French,RV,earned,won,person_2230,mérité,a gagné
French,RJ,interesting,interested,person_2230,intéressant,intéressé
French,RJ,enclosed,included,person_2230,enfermé,inclus
French,RV,do,go,person_2230,faire,aller
French,RV,do,go,person_2230,faire,aller
French,RV,appreciate,like,person_2230,apprécier,comme
Japanese,RV,prepare,pack,person_1739,準備する,パック
Japanese,RV,refresh,relax,person_1739,リフレッシュする,リラックス
Chinese (Traditional),RV,prefer,like,person_2542,比較喜歡,喜歡
Chinese (Traditional),RJ,classic,classical,person_2542,經典,古典
Chinese (Traditional),RV,make,take,person_2542,使,採取
Chinese (Traditional),RN,photography,photographs,person_2542,攝影,照片
Chinese (Traditional),RN,journey,stay,person_2542,旅程,留
Chinese (Traditional),RV,buy,shop,person_2542,購買,店
Chinese (Traditional),RV,must,will,person_2542,必須,將
Turkish,RV,apply,reply,person_244,uygulamak,cevap
Turkish,RN,arrangement,organisation,person_244,aranjman,organizasyon
Turkish,RN,demands,requests,person_244,talepler,istekler
Turkish,RV,do,arrange,person_244,yap,düzenlemek
Spanish,RV,gone,been,person_2740,ido,estado
Spanish,RV,have,try,person_2740,tener,tratar
Spanish,RV,take,bring,person_2740,tomar,traer
Spanish,RV,make,give,person_2740,hacer,dar
Spanish,RY,very,really,person_720,muy,De Verdad
Spanish,RY,fairly,very,person_720,bastante,muy
Spanish,RJ,last,recent,person_720,último,reciente
Spanish,RY,out,on,person_720,afuera,en
Turkish,RN,price,prize,person_1301,fiyat,ödül
Turkish,RV,should,had,person_1301,meli,vardı
Portuguese,RN,artist,art,person_1329,artista,arte
Portuguese,RV,made,done,person_1329,fez,feito
Portuguese,RJ,enjoyable,fun,person_1329,agradável,Diversão
Portuguese,RJ,unhappy,reluctant,person_1329,infeliz,relutante
Portuguese,RV,buy,shop,person_1329,Comprar,fazer compras
Thai,RJ,exciting,excited,person_1498,น่าตื่นเต้น,ตื่นเต้น
Thai,RN,skill,ability,person_1498,ความสามารถ,ความสามารถ
Thai,RN,costs,expenses,person_2378,ค่าใช้จ่าย,รายจ่าย
Thai,RV,could,would,person_2378,ได้,คงจะ
Thai,RJ,wrong,bad,person_2378,ไม่ถูกต้อง,ไม่ดี
German,RY,very,really,person_64,sehr,Ja wirklich
German,RY,yet,before,person_64,noch,Vor
German,RJ,well,good,person_64,Gut,gut
German,RN,air,wind,person_64,Luft,Wind
German,RY,quick,quickly,person_64,schnell,schnell
German,RV,be,get,person_64,Sein,erhalten
German,RY,mostly,most,person_64,meistens,die meisten
Spanish,RN,winter,summer,person_495,invierno,verano
Russian,RV,did,made,person_1895,сделал,сделал
Russian,RV,know,learn,person_1895,знать,учить
Russian,RN,award,prize,person_1895,награда,приз
Russian,RN,stage,area,person_1895,этап,площадь
Russian,RN,idea,ambition,person_1895,идея,амбиция
Russian,RV,did,made,person_1895,сделал,сделал
Japanese,RJ,thankful,grateful,person_58,感謝している,感謝する
